201.35,-0.9354853696610764,-0.03310133173340973
205.7,-0.9271129861065956,-0.10555842715166766
206.05,-0.9337465364710733,-0.17088710893226572
198.35,-0.9178692630102964,-0.2430696656634487
171.25,-0.9257526047104523,-0.3176299680302141
164.4,-0.9160777498341037,-0.36327786101423154
151.55,-0.9190490309425821,-0.4304766212899754
157.75,-0.9006411870531222,-0.46785676190841474
180.6,-0.9221243999278441,-0.543878662523424
153.3,-0.9129591055590074,-0.6023542364129773
153.5,-0.9091008727600662,-0.6587014973934481
152.9,-0.9109467194307375,-0.7133970786154535
183.5,-0.9295289344586862,-0.7823883646694121
134.75,-0.8971506363590158,-0.8106707977484847
147.45,-0.9028249635994836,-0.8742282035027926
125.5,-0.8710013601714106,-0.9229964676908177
181.9,-0.9290130946975518,-0.9727532103546299
141.0,-0.8798032541536902,-1.0051621841897513
168.05,-0.9199179749474673,-1.0648609474744894
134.25,-0.871371272201606,-1.1040382844067937
131.25,-0.8804764404672186,-1.174120204323267
169.15,-0.904225357524876,-1.2134599201231402
127.2,-0.8948569226416261,-1.285994775307378
118.95,-0.8848790202020895,-1.2971023814653668
169.3,-0.9141257898990386,-1.352060680502316
139.6,-0.903837487567461,-1.4283470928959106
166.75,-0.9085793452343729,-1.4943134747650817
137.45,-0.9007683155885081,-1.5146294772531017
158.9,-0.9239865396915634,-1.6065604012975796
135.6,-0.9073206181375466,-1.5751862492709834
147.8,-0.8788656376528661,-1.652675447162751
135.3,-0.9044844964361074,-1.6756334995497226
130.35,-0.8847273971411125,-1.7472385218003001
129.15,-0.8875511886401085,-1.8194320224444684
123.85,-0.873780330718354,-1.843800405910173
142.55,-0.8998047189846499,-1.9254714214732185
127.25,-0.9002015854338692,-1.921717411492979
111.35,-0.85927915693866,-1.959431371023225
110.9,-0.8635405032077976,-1.9949405671118168
130.35,-0.8919036486759346,-2.0075400589141728
119.45,-0.8801313956445977,-2.136203430040773
130.9,-0.8876150954852419,-2.1030843476636263
126.35,-0.8882611040788382,-2.210795868526666
107.45,-0.8742663491794544,-2.2983127912207895
108.95,-0.8785037392209963,-2.23026971320923
112.25,-0.8755358012481589,-2.307603487558243
97.7,-0.8325347584909919,-2.252806129308577
88.8,-0.8525651332957953,-2.32867717555276
97.35,-0.8663961859649445,-2.3295928166678985
102.55,-0.8321606524528307,-2.382553146782674
100.7,-0.8659593436886253,-2.374215146393638
121.95,-0.8924023578256826,-2.48438504922594
96.7,-0.8540647453493857,-2.493052314816807
98.85,-0.8566117108730282,-2.588507304126628
102.3,-0.8707461019026947,-2.558808318254404
107.15,-0.8619671972978429,-2.612036442356092
97.65,-0.8706581931691977,-2.6208298096669713
99.1,-0.8550453819023522,-2.7306930930911517
90.15,-0.8594702261661787,-2.6958878424551833
72.9,-0.8107739922881482,-2.66514061250235
88.35,-0.8495496274926435,-2.7177092713003352
93.95,-0.8546507779572068,-2.7581739657358137
102.5,-0.8702918396720621,-2.8770308645928098
98.2,-0.8692730057759421,-2.800248018852945
93.8,-0.8506989983693737,-2.849322826915138
82.15,-0.8214744261183423,-2.886502506556748
91.55,-0.8597590408909342,-2.920621860776481
90.25,-0.8385787422177808,-2.8524903087551463
96.25,-0.8624873811204374,-2.9634292443285135
92.7,-0.8490165828453711,-3.0007034923972062
98.25,-0.8714108892822734,-3.197033147788989
63.55,-0.815601644392873,-3.010761620739403
78.8,-0.8409832966106473,-3.089734989701383
86.85,-0.8444557591937165,-3.1208733936002484
84.75,-0.835284520841524,-3.0757970787446722
63.75,-0.7784023185634268,-3.087444601713922
76.9,-0.8305134725111323,-3.1263956695904724
77.85,-0.8122340629713495,-3.0558847136795153
60.1,-0.7763883737031744,-2.957705014389767
65.4,-0.7918229442751168,-3.2334987304640954
78.3,-0.8237733582898145,-3.047317401018635
82.95,-0.8451635360586133,-3.172112559094228
85.05,-0.8376612461720411,-3.18054655013583
79.5,-0.8287518383730218,-3.2370985167781092
67.45,-0.794904785387697,-3.3392062524510324
65.2,-0.8124688415818504,-3.28698502697389
72.3,-0.8121832536065907,-3.295846935896388
89.5,-0.8424503841659984,-3.2960744934246664
69.45,-0.811236981763628,-3.3464177021396715
66.8,-0.8128766143606804,-3.2953674794771928
60.1,-0.7912841879936158,-3.3073335263301993
74.7,-0.8311181190183057,-3.387637216514791
76.95,-0.8086596164538209,-3.4388300285130997
