168.95,-0.9279319434449296,-0.10156675307476308
191.85,-0.925726701062862,-0.3716373523185339
169.8,-0.9125112148085057,-0.6552483573430731
157.7,-0.9070345050845686,-0.91358338257691
146.1,-0.8969890459593047,-1.1428557127905827
117.9,-0.8665891956867051,-1.3175989318741177
152.8,-0.8905557119450448,-1.505021282119702
138.05,-0.8950399775907041,-1.7032421668673705
98.15,-0.8418354864705689,-1.8327935941752878
109.1,-0.8628098500858726,-1.952456542283334
111.05,-0.8598005400757527,-2.0758448484472964
93.2,-0.8259719754659564,-2.1958638151619807
100.95,-0.8536326283652255,-2.326029554473432
118.2,-0.8881953687737699,-2.454371427742189
75.15,-0.7961273672474583,-2.5363374406952
96.95,-0.8580348693570418,-2.614407831105404
84.65,-0.8445166331962539,-2.706133337144545
90.7,-0.8313749160751989,-2.79036503116542
68.35,-0.7993082968083193,-2.858240190362781
76.8,-0.8137035786008449,-2.886721959721098
82.85,-0.8188533821439119,-2.957866153387869
63.0,-0.7874734913298298,-3.0271946072711073
66.35,-0.804941293124345,-3.049649695153092
72.4,-0.7975782189372818,-3.0918898351992725
65.15,-0.8025878014818664,-3.1972431908231833
58.7,-0.7868648032788456,-3.14112944376203
52.8,-0.7519654214365704,-3.13330896085452
63.15,-0.7721769611233891,-3.223880110118878
55.75,-0.7518320048796847,-3.2486890194070717
63.0,-0.7765732645941722,-3.245939057442434
56.95,-0.7610620642574992,-3.2661589864967495
47.95,-0.7316201019351347,-3.20454961307669
45.8,-0.7230306915086896,-3.2912288325369436
48.1,-0.693746011198302,-3.335418640480529
51.65,-0.7507626919534789,-3.315080155428407
56.1,-0.7622735520026349,-3.3356258316988923
43.75,-0.7296934200305973,-3.3824869403213746
55.25,-0.7791787571595472,-3.3934265671597243
58.65,-0.769504802387083,-3.405643447197215
49.6,-0.7441838393324519,-3.4602474150228404
42.55,-0.6945025156449945,-3.4588674985101973
46.35,-0.7402417346247294,-3.4267355946120546
38.9,-0.6761177364289933,-3.3160880305266884
